country_code,year,gdp_current_usd,gni_current_usd,gdp_per_capita_usd,population_total
BEL,2016,474271566739.729,478523735047.705,41854.5498296444,11331422
BEL,2017,500908767351.53,505375752659.53,44035.3239358548,11375158
BEL,2018,542638913427.921,548120195689.725,47487.2100392561,11427054
BEL,2019,536726344405.489,541251484269.019,46716.6227467964,11488980
BEL,2020,529694473501.791,534435843769.651,45906.2875805246,11538604
BEL,2021,598522422241.851,606210589079.448,51658.238294958,11586195
BEL,2022,593614574325.878,600536157719.458,50822.2518538518,11680210
BEL,2023,644655275111.58,653552385885.698,54690.0942734964,11787423
BEN,2000,3519991440.47913,3507693634.36761,487.424141384242,7221619
BEN,2001,3666222635.13875,3651633566.79224,492.401499509072,7445596
BEN,2002,4194342686.2178,4166070196.61166,546.46382965815906,7675426
BEN,2003,5349258094.48239,5311078928.63798,676.002878084282,7913070
BEN,2004,6190270380.49856,6153203074.87323,758.695803786371,8159094
BEN,2005,6567654954.38903,6549889470.4113,779.437777753268,8426144
BEN,2006,7034111314.88812,7003871603.73307,809.147072506221,8693242
BEN,2007,8169048382.83875,8120524847.77096,912.338247188342,8953969
BEN,2008,9787734526.23965,9776380267.19374,1060.60254502099,9228466
BEN,2009,9738626517.00319,9705498262.94296,1024.10277858112,9509423
BEN,2010,9535345015.78355,9481809633.43508,973.244254931526,9797484
BEN,2011,10693321363.6574,10677821363.6638,1059.41358852588,10093623
BEN,2012,11141358115.8991,11074623463.0036,1071.5258366283,10397657
BEN,2013,12517845123.9315,12448828489.0859,1168.92699279226,10708834
BEN,2014,13284527846.9081,13223585561.7576,1204.39918670094,11030004
BEN,2015,11388160996.7738,11322499745.2605,1002.41886879614,11360681
BEN,2016,11821065853.3838,11783269383.973,1010.5338961993,11697842
BEN,2017,12701655836.9467,12669871034.6517,1054.97408066814,12039780
BEN,2018,14262408089.9261,14207330378.0074,1151.7409703472,12383347
BEN,2019,14391686313.4641,14320887678.382,1130.82135339795,12726755
BEN,2020,15686741893.5187,15565378788.0486,1200.19426631122,13070169
BEN,2021,17687623534.6665,17498318154.8737,1318.65158107487,13413417
BEN,2022,17425405083.8797,17300026288.2602,1266.42710981159,13759501
BEN,2023,19673290995.8491,19469373885.9293,1394.17784663045,14111034
BFA,2000,2968370087.59759,2964619500.18339,248.908526921752,11925546
BFA,2001,3190371080.94768,3178291925.47716,259.485223380436,12295001
BFA,2002,3622350062.96053,3588060178.93616,285.654087637533,12680897
BFA,2003,4740768142.67494,4686123788.38184,362.373899996953,13082532
BFA,2004,5451688537.60959,5406279936.20608,403.81283743461,13500533
BFA,2005,6146353173.34929,6082308541.21132,441.164148016012,13932123
BFA,2006,6547419820.38113,6528831607.36995,455.513655620024,14373707
BFA,2007,7625722836.76847,7603256499.99443,514.684451177238,14816307
BFA,2008,9451435490.11467,9414697518.37982,619.437533256264,15258093
BFA,2009,9450696873.34326,9333203850.05682,601.569520671859,15710066
BFA,2010,10109619740.6994,9807542782.09475,624.957252224766,16176498
BFA,2011,12080295977.5632,11592644774.9473,725.024767725475,16661908
BFA,2012,12561015156.5683,12243495087.5098,731.470138867833,17172287
BFA,2013,13444300485.8412,13080707616.4124,759.762065168498,17695409
BFA,2014,13943016076.7436,13337500892.7969,764.861675106225,18229461
BFA,2015,11832159315.6298,11293125664.7767,630.124750752312,18777487
BFA,2016,12833363045.3367,12261728232.1903,663.742364842886,19334856
BFA,2017,14106955615.3442,13577334630.1408,709.091535894695,19894407
BFA,2018,15890066221.2882,15387936815.3249,777.465618514048,20438288
BFA,2019,16032813503.3707,15326465624.9088,764.853077774946,20961952
BFA,2020,17725010532.5268,17105876297.3224,825.237038782475,21478690
BFA,2021,19697516284.3787,18774177401.4576,895.535288442991,21995243
BFA,2022,18820218690.5948,18029664976.7055,836.118304593682,22509038
BFA,2023,20324617844.5265,19484760476.5981,882.689810086163,23025776
BGD,2000,53369787318.6245,55101749155.2375,396.670730249751,134544304
BGD,2001,53991289844.3291,55629781319.4959,394.65641001891,136805810
BGD,2002,54724081490.5102,56908044576.0056,393.886422327628,138933658
BGD,2003,60158929188.2556,62584110535.4059,426.74880754362,140970351
BGD,2004,65108544250.0425,67925445897.7408,455.614016909798,142902856
BGD,2005,69476001239.419,72555189959.7365,480.08585075452,144715786
BGD,2006,71795736172.1561,75845565709.4239,490.388026533289,146405973
BGD,2007,79611644974.5571,84719578977.2493,537.955492792911,147989278
BGD,2008,91636997370.9772,98690272434.7262,613.06204104124,149474264
BGD,2009,102475158190.998,110599840405.017,679.211477428056,150873714
BGD,2010,115275540051.262,124613272943.348,757.385280361508,152201981
BGD,2011,128607482310.357,138790366566.139,837.336944695647,153591076
BGD,2012,133310747603.483,144592846556.493,859.680536375497,155070101
BGD,2013,149998957434.186,162063337208.742,958.262989798283,156532141
BGD,2014,172886611653.786,184408668144.279,1094.46199702838,157964929
BGD,2015,195146608978.131,207815026631.717,1224.38647668165,159383179
BGD,2016,265224515675.034,277650511849.492,1649.28380858601,160811932
BGD,2017,293732446624.596,303873962973.372,1811.08221668646,162186147
BGD,2018,321362752441.78,334213984192.582,1965.24372731467,163523103
BGD,2019,351231654603.692,365618637342.157,2129.79896954606,164913055
BGD,2020,373979442362.193,389459167662.235,2248.85078828233,166298024
BGD,2021,416271647911.014,438182167775.955,2482.84917843357,167658854
BGD,2022,460131689083.083,478360553749.872,2716.48592780431,169384897
BGD,2023,437415333018.291,454873456328.939,2551.01773827307,171466990
BGR,2000,13245990274.4581,12922579411.5223,1621.26210738992,8170172
BGR,2001,14183446025.7389,14208346103.9187,1770.90704918691,8009142
BGR,2002,16403043849.8297,16746547984.4485,2092.98288625558,7837161
BGR,2003,21144957990.4681,21488758770.9831,2719.49436859287,7775327
BGR,2004,26157743368.8716,26463249590.9807,3389.68743360274,7716860
BGR,2005,29868657858.0082,29952160205.0144,3899.82596332878,7658972
BGR,2006,34380536495.6739,33529451338.3532,4523.1465578805,7601022
BGR,2007,44431257128.8618,41157558937.7559,5888.57081403932,7545338
BGR,2008,54480684188.4442,51846141511.9245,7271.30338858025,7492561
BGR,2009,52023801230.12,50357535978.025,6988.27316296465,7444443
BGR,2010,50689051382.4361,49628003265.2133,6853.94805511171,7395599
BGR,2011,57681293006.9721,55875515657.0619,7849.58061302818,7348328
BGR,2012,54297052002.2338,53576945566.8342,7431.95789508871,7305888
BGR,2013,55819262374.9039,54583767823.2479,7795.98092108928,7160005
BGR,2014,57080897012.1077,56452998711.8289,8069.60005667684,7073572
BGR,2015,50765918159.1476,49115808206.7558,7268.65445473873,6984225
BGR,2016,53929397039.2106,52131262718.8721,7822.49923292968,6894139
BGR,2017,59167647387.606,57717185895.5964,8696.68930427924,6803468
BGR,2018,66251582035.9412,63839066239.7211,9872.38507789106,6710798
BGR,2019,68634004792.1,66482183599.4784,10372.8044341114,6616726
BGR,2020,70550652466.6251,68001733929.255,10769.9475699414,6550696
BGR,2021,84414122840.1687,81044834394.0379,12972.2173356002,6507301
BGR,2022,90509236929.2237,85608912115.3116,13999.6719197289,6465097
BGR,2023,102396840296.147,97386503457.4981,15883.8618545581,6446596
BHR,2000,9062898936.17021,8839275265.95745,14214.4836839343,637582
BHR,2001,8976196808.51064,8654625797.87234,13573.2339887597,661316
BHR,2002,9593510638.29787,9068566223.40425,13501.4708801425,710553
BHR,2003,11074813829.7872,10581836436.1702,14486.0269029822,764517
BHR,2004,13150159574.4681,12575387234.0426,15963.9493171617,823741
BHR,2005,15968723404.2553,15556372074.4681,17966.1657837625,888822
BHR,2006,18504760638.2979,18119833244.6809,19267.282615072,960424
BHR,2007,21730000000,21431313829.7872,20908.4042548073,1039295
BHR,2008,25710904255.3191,24787226861.7021,23299.4992780392,1103496
BHR,2009,22938218085.1064,20538353191.4894,19465.3140745038,1178415
BHR,2010,26805984042.5532,24432970744.6809,21819.3291098099,1228543
BHR,2011,29914680851.0638,26150319148.9362,25032.7867743333,1195020
BHR,2012,31963404255.3191,30955957446.8085,26438.6733230428,1208964
BHR,2013,33823324468.0851,32627579787.234,26989.7601148469,1253191
BHR,2014,34772526595.7447,33139813829.7872,26451.7965647453,1314562
BHR,2015,32523297872.3404,30787393617.0213,23734.0551143019,1370322
BHR,2016,33884680851.0638,32089202127.6596,23800.001440631,1423726
BHR,2017,37204813829.7872,35215186170.2128,24784.7693514607,1501116
BHR,2018,39567978723.4043,37491914893.617,26324.4066549559,1503091
BHR,2019,40446808510.6383,38186170212.766,27259.7438599327,1483756
BHR,2020,35837632978.7234,33378590425.5319,24342.8444554718,1472204
BHR,2021,40840212765.9574,38312287234.0426,27147.8083882286,1504365
BHR,2022,46458191489.3617,44495425531.9149,30470.5219276023,1524693
BHR,2023,46192260638.2979,43584813829.7872,29290.1284215098,1577059
BHS,2000,8076470000,7936270000,24940.0775086078,323835
BHS,2001,8317830000,8118930000,25371.9237667614,327836
BHS,2002,8881160000,8696814900,26781.6195938652,331614
BHS,2003,8870090000,8717670000,26429.1247787663,335618
BHS,2004,9055290000,8913970000,26650.2934234303,339782
BHS,2005,9836200000,9654135300,28602.4181869995,343894
BHS,2006,10167250000,9949250000,29184.7865087908,348375
BHS,2007,10618340000,10386740000,30051.8489587756,353334
BHS,2008,10526000000,10448200000,29392.3824416397,358120
BHS,2009,9981960000,9829760000,27512.9130950084,362810
BHS,2010,10095760000,9860860000,27473.100430502,367478
BHS,2011,10070450000,9834450000,27090.8376801379,371729
BHS,2012,10720400000,10441120000,28552.0242683151,375469
BHS,2013,10475300000,10177720000,27642.7419759179,378953
BHS,2014,11139100000,10702940000,29137.2175632622,382298
BHS,2015,11837600000,11342720000,30719.405417469,385346
BHS,2016,11880900000,11324860000,30616.5363157284,388055
BHS,2017,12446900000,11901350000,31875.4881749619,390485
BHS,2018,12819200000,11984100000,32642.3353203452,392717
BHS,2019,13277000000,12654810000,33640.3369861278,394675
BHS,2020,10363200000,9830610000,26178.7537607708,395863
BHS,2021,12037000000,11325460000,30367.8605757708,396373
BHS,2022,13896800000,13143770000,34957.1613279737,397538
BHS,2023,15271300000,14673790000,38231.774484278,399440
BIH,2000,5567772768.81188,6096608725.96403,1338.48059636261,4159771
BIH,2001,5800615466.26648,6281232076.35222,1387.89365131544,4179438
BIH,2002,6728220886.64546,7158604493.37638,1606.54672243362,4188002
BIH,2003,8498894359.38629,8903502503.27191,2033.94700935864,4178523
BIH,2004,10156541538.399,11099633687.3086,2452.68616839392,4140987
BIH,2005,11222796336.5426,11690774974.8525,2739.61076866057,4096493
BIH,2006,12864841905.9543,13256741831.038,3166.12865344833,4063272
BIH,2007,15778734264.3787,16247592902.1842,3931.48948737505,4013424
BIH,2008,19112796623.1175,19819060272.7989,4841.69311934649,3947544
BIH,2009,17613949091.2294,18292268364.5254,4539.91863774968,3879794
BIH,2010,17176315803.7298,17455986158.7009,4506.47828548389,3811472
BIH,2011,18644233537.1093,18794204715.634,4982.69375768263,3741798
BIH,2012,17226735995.6905,17361422536.9693,4693.78899115381,3670113
BIH,2013,18179108530.5261,18421211485.5494,5034.56616016469,3610859
BIH,2014,18558733564.4692,18710534545.2251,5206.06558252,3564829
BIH,2015,16404348871.4437,16514883084.2442,4662.25883724069,3518541
BIH,2016,17116926327.6247,17139875880.799,4928.5665251728,3473003
BIH,2017,18326373366.1105,18174627640.6011,5345.01985489192,3428682
BIH,2018,20484053868.9246,20366478392.9849,6047.84584261133,3387000
BIH,2019,20482608755.379,20448097002.6662,6122.3753450882,3345533
BIH,2020,20226036564.4129,20112988928.17,6130.31133245161,3299349
BIH,2021,23672712242.2149,23371644756.9735,7295.3438240957,3244907
BIH,2022,24534663636.1778,24213156434.1057,7655.59421024383,3204802
BIH,2023,27592361387.8597,27433118616.3189,8663.02322987879,3185073
BLR,2000,12736780455.1539,12684136546.1847,1276.28038121269,9979610
BLR,2001,12354820143.8849,12311559712.2302,1244.37318523431,9928549
BLR,2002,14594900944.7658,14564755544.6363,1479.38066337175,9865548
BLR,2003,17825444724.4878,17850589634.7141,1819.52653114699,9796749
BLR,2004,23141566292.9462,23122951403.9977,2378.33700470129,9730146
BLR,2005,30210091836.8294,30265564438.9968,3126.07176665248,9663915
BLR,2006,36961894281.3444,36847123885.5523,3848.22350300163,9604924
BLR,2007,45275711995.825,44864740363.8261,4735.48107556066,9560953
BLR,2008,60752106347.126,59964234225.8004,6376.17569162063,9527985
BLR,2009,50873167326.0414,49759479064.1055,5352.48809190697,9504583
BLR,2010,57231904542.8755,56069265840.9742,6034.67885177216,9483836
BLR,2011,61762382327.9319,61079871266.8078,6527.6593428786,9461643
BLR,2012,65685890438.8922,64215516438.9641,6953.21591683101,9446836
BLR,2013,75527558966.4473,72875339440.6563,7998.0802045456,9443211
BLR,2014,78813069120.9984,76448782777.9462,8341.31809294883,9448515
BLR,2015,56454769844.7632,54061945285.662,5967.05595058777,9461076
BLR,2016,47723545321.259,45473302428.7243,5039.77560949445,9469379
BLR,2017,54725405751.1559,52669765496.9979,5785.54491935194,9458989
BLR,2018,60031026576.26,57861187726.0003,6360.037502312,9438785
BLR,2019,64410170653.4569,62499831005.415,6837.77339645635,9419758
BLR,2020,61371673344.7424,58875118002.111,6542.85579976768,9379952
BLR,2021,69673747131.87,67115938432.45,7489.71894713888,9302585
BLR,2022,73775179924.603,70678268154.2972,7994.64806074889,9228071
BLR,2023,72478760370.4258,70130048048.9467,7896.75388295584,9178298
BLZ,2000,1138900000,1086000900,4729.67080428075,240799
BLZ,2001,1172800000,1105750500,4721.81625660785,248379
BLZ,2002,1244650000,1177168850,4861.74314184267,256009
BLZ,2003,1308900000,1219422150,4962.08962013799,263780
BLZ,2004,1400850000,1284105850,5156.09817143194,271688
BLZ,2005,1474950000,1360523750,5272.74417207961,279731
BLZ,2006,1591150000,1465867450,5527.16775856439,287878
BLZ,2007,1707100000,1548147200,5765.28199932455,296100
BLZ,2008,1738900000,1573722750,5713.28126796797,304361
BLZ,2009,1688500000,1597855200,5401.22963143045,312614
BLZ,2010,1745700000,1607200750,5451.13897172477,320245
BLZ,2011,1827050000,1729864700,5582.22170621269,327298
BLZ,2012,1909400000,1789236950,5709.68918765363,334414
BLZ,2013,2032750000,1913514450,5950.20299917747,341627
BLZ,2014,2138250000,2000450700,6128.14288539305,348923
BLZ,2015,2193050000,2097584100,6154.49593498217,356333
BLZ,2016,2240200000,2129392150,6142.49873185177,364705
BLZ,2017,2266300000,2141050850,6072.58267640581,373202
BLZ,2018,2293250000,2137006450,6031.28139580144,380226
BLZ,2019,2388300000,2224796150,6190.04792278445,385829
BLZ,2020,2042850000,1984213900,5227.19363786168,390812
BLZ,2021,2420550000,2342620000,6122.61158580079,395346
BLZ,2022,2846700000,2712767600,7068.45478269722,402733
BLZ,2023,3066850000,2955666850,7459.99815132837,411106
BMU,2000,3480219000,NA,56542.9569455727,61550
BMU,2001,3680483000,NA,59490.2452034202,61867
BMU,2002,3937228000,NA,63358.5658652763,62142
BMU,2003,4186525000,NA,67106.8028083224,62386
BMU,2004,4484703000,NA,71692.1589001679,62555
BMU,2005,4868136000,NA,77628.103522508,62711
BMU,2006,6144000000,NA,97781.4558996721,62834
BMU,2007,6767000000,NA,107395.651483891,63010
BMU,2008,6980000000,NA,110268.562401264,63300
BMU,2009,6656000000,NA,104711.712420357,63565
BMU,2010,6634526000,6780700000,104111.824244802,63725
BMU,2011,6312691000,6474269000,99049.0169927667,63733
BMU,2012,6378188000,6661617000,100213.493385287,63646
BMU,2013,6465756000,6764352000,101704.40746217,63574
BMU,2014,6413988000,6657829000,100961.576602811,63529
BMU,2015,6654541000,6893729000,104855.366822135,63464
BMU,2016,6899911000,7095783000,108747.356144305,63449
BMU,2017,7142316000,7435279000,112339.425587467,63578
BMU,2018,7225977000,7460410000,113204.82210838,63831
BMU,2019,7423465000,7524540000,115798.040775578,64107
BMU,2020,6887364000,7090446000,106976.546239632,64382
BMU,2021,7290037000,7601356000,112765.08167306,64648
BMU,2022,7874381000,8297939000,121613.939983629,64749
BMU,2023,8579242000,8758318000,132604.439086216,64698
BOL,2000,8397855484.76908,8172325473.0056,975.777060358751,8606326
BOL,2001,8141516928.39489,7930357003.12264,930.168227214313,8752736
BOL,2002,7905485146.44351,7700785216.17852,888.221328974352,8900355
BOL,2003,8082399639.54305,7780552284.60223,893.013760211149,9050700
BOL,2004,8773451751.5121,8388731804.43548,953.191893246277,9204287
BOL,2005,9549122905.32852,9172769524.9553,1020.12326200737,9360754
BOL,2006,11451844902.2214,11054601174.7691,1202.71150446327,9521689
BOL,2007,13120108008.3477,12630670333.1765,1354.54905949929,9685960
BOL,2008,16674276285.8956,16137900474.4332,1692.67248455876,9850858
BOL,2009,17339992193.7322,16666184074.0741,1731.18172112209,10016275
BOL,2010,19649723722.1034,18760785455.5446,1929.78373077158,10182345
BOL,2011,23963164696.592,22977403393.5893,2315.52121930607,10348929
BOL,2012,27084497481.9103,25455219536.903,2575.59857098084,10515807
BOL,2013,30659338885.6729,28751567785.8177,2870.02377000756,10682608
BOL,2014,32996188017.3661,31298228321.2735,3041.43503162408,10848888
BOL,2015,33000198248.9146,31873100506.5123,2996.01289811344,11014705
BOL,2016,33941126193.9219,33320230246.0203,3035.87347732132,11180020
BOL,2017,37508642170.767,36398995788.712,3306.30301224425,11344587
BOL,2018,40287647930.5355,39311992850.9407,3500.72642189887,11508368
